2.2177e+06		251.63		447.985	143286
1.98817e+06		548.03		1125.15	140915
-4.11998e+06		313.779		1473.84	459277
2.24812e+06		250.858		446.35	129001
1.98551e+06		548.41		1118.01	126929
-4.14043e+06		314.529		1501.82	413525
2.26093e+06		250.724		437.239	116136
802429		4453.99		1110.56	114340
-4.12857e+06		314.204		1531.45	372352
2.26794e+06		250.543		439.991	104569
760963		12393.6		1099.12	103006
-4.05841e+06		314.576		1558.49	335297
2.27605e+06		250.398		438.756	94154.9
736251		-69188.3		1092.3	92808.1
-4.05269e+06		313.98		1581.83	301947
2.27532e+06		250.068		437.725	84782.2
739588		718176		1085.04	83629.3
-4.0086e+06		313.846		1604.12	271932
2.29714e+06		249.522		436.289	76346.3
2.28603e+06		502.913		1078.44	75368.3
3.01079e+06		448.539		1068.28	67929.1
-4.0086e+06		313.846		1628.52	244924
2.3198e+06		248.758		436.468	68755.5
840254		2797.9		1012.24	61187
-4.85338e+06		342.877		1585.17	220551
2.33068e+06		248.584		418.511	61905.6
-4.85338e+06		342.877		1591.35	198661
2.33416e+06		248.412		421.898	55760.3
847814		2599.66		1020.16	55177.4
-5.07297e+06		338.115		1596.49	178959
2.35672e+06		247.986		422.137	50226.7
848869		2581.99		1020.55	49762.1
-5.1689e+06		336.988		1596.7	161223
2.36767e+06		247.912		425.3	45249.4
850353		2546.46		1030.26	44897.7
2.99595e+06		447.687		1070.21	40550.9
2.37666e+06		247.79		426.027	40767.7
-5.37434e+06		332.477		1540.73	145204
3.45779e+06		428.679		1108.34	36640.9
2.40291e+06		247.252		425.146	36732.7
-6.59106e+06		342.951		1505.73	130803
2.3936e+06		487.206		1076.28	33055.6
-1.14618e+07		356.43		1493.22	117861
2.38916e+06		247.687		421.261	33098
-1.60276e+07		368.692		1474.73	106205
2.25712e+06		500.936		1108.06	29889.5
2.41453e+06		247.127		422.687	29831.8
1.57916e+07		401.281		1428.03	95685.7
2.26288e+06		499.216		1109.28	27012.5
2.41287e+06		247.203		412.886	26881.1
2.01488e+06		531.814		1195.29	24508.2
2.42561e+06		246.979		420.896	24242.3
1.16851e+07		409.148		1396.81	86228.7
1.94235e+06		544.616		1265.9	22247.5
2.43453e+06		246.927		410.001	21849.2
3.95427e+06		470.087		1338.38	77687.1
1.67542e+06		606.412		1332.91	20216.4
2.44374e+06		246.805		409.864	19705.2
3.15153e+06		494.589		1317.3	70031.1
1.45684e+06		693.519		1393.06	18388.2
2.37201e+06		248.317		408.849	17774.6
2.37629e+06		546.711		1283.95	63126.4
1.40278e+06		725.48		1447.13	16742.7
2.3277e+06		248.983		409.537	16038.7
2.0155e+06		590.416		1258.13	56916.3
1.32692e+06		785.966		1496.93	15263
2.3073e+06		249.527		407.927	14474.2
1.19923e+06		1072.57		1240.19	51332.5
1.29401e+06		821.437		1544.37	13933.8
2.22205e+06		251.774		406.196	13065.9
1.10886e+06		1254.97		1213.34	46296.5
1.26211e+06		860.043		1584.1	12734.6
2.2214e+06		251.741		410.112	11803.8
1.07189e+06		1346.89		1197.08	41771.9
1.24882e+06		882.962		1617.54	11653
2.15121e+06		253.969		404.478	10658.8
1.01193e+06		1565.9		1172.08	37689.4
1.22059e+06		926.091		1647.67	10679.6
2.15899e+06		253.742		406.28	9635.17
990768		1653.89		1161.29	34026.9
1.19392e+06		984.943		1670.28	9799
2.12583e+06		254.817		410.93	8716.93
947661		1924.58		1138.13	30717.2
1.16701e+06		1044.97		1696.48	9012.32
2.12276e+06		254.848		409.855	7885.25
922899		2139.66		1130.64	27751.8
928404		2074.48		1143.14	25102.2
2.08762e+06		255.954		411.204	7139.06
1.087e+06		1226.43		1614.51	8198.77
924095		2124.91		1179.96	22743.1
2.08403e+06		256.509		418.649	6473.72
1.07481e+06		1280.12		1569.98	7495.81
926418		2097.45		1208.56	20615.4
2.09171e+06		256.323		419.379	5868.94
1.06268e+06		1315.64		1515.76	6849.01
947126		1913.65		1232.14	18698.3
2.09278e+06		256.847		424.602	5329.21
1.04818e+06		1350.84		1474.06	6273.99
967877		1785.5		1231.99	16951.5
2.13245e+06		256.122		426.286	4840.43
1.01617e+06		1451.67		1425.82	5745.75
986306		1677.53		1253.46	15401
2.13406e+06		256.533		434.197	4406.93
998612		1517.25		1394.88	5282.82
1.00857e+06		1588.39		1258.71	13991.5
2.16533e+06		255.843		432.695	4008.15
970584		1658.7		1354.2	4853.35
1.03202e+06		1478.19		1279.15	12738.7
2.17154e+06		256.56		437.259	3655.17
947358		1809.9		1330.91	4480.14
1.09388e+06		1271.64		1276.36	11589.9
2.21879e+06		255.258		436.816	3332.94
920271		2030.62		1302.34	4136.64
1.13412e+06		1172.47		1300.44	10582.7
2.23162e+06		256.335		441.216	3047.73
904469		2191.08		1288.46	3839.34
1.21422e+06		1020.51		1300.12	9654.11
2.27434e+06		255.705		441.147	2787.01
884645		2416.02		1260.46	3556.25
1.92292e+06		574.449		1315.61	8834.2
2.36549e+06		254.115		442.974	2554.25
871970		2372.18		1248.56	3314.77
2.04004e+06		552.819		1312.16	8078.89
954217		2548.79		442.961	2343.11
851246		2706.46		1230.19	3089.78
2.11812e+06		540.475		1326.8	7416.86
953410		2593		452.216	2162.35
847454		2720.93		1217.95	2891.58
2.11879e+06		540.571		1323.16	6804.21
953611		2588.56		448.833	1987.95
854785		2546.75		1197.18	2703.45
2.11466e+06		541.343		1337.45	6270.4
957631		2402.16		451.857	1837.06
852097		2600.81		1189.06	2544.7
2.26261e+06		518.417		1326.73	5766.38
957808		2385.78		449.299	1695.98
840164		2839.24		1178.57	2398.64
2.50124e+06		490.321		1341.57	5337.25
955676		2475.9		452.661	1574.68
838630		2864.96		1173.9	2271.97
2.54547e+06		485.942		1340.31	4936.43
955339		2475.07		450.22	1460.03
797161		4580.49		1157.34	2145.6
2.65817e+06		475.617		1348.13	4584.64
958085		2371.46		451.245	1360.08
796073		4682.55		1153.94	2043.38
2.78051e+06		465.525		1361.52	4274.38
958763		2374.55		449.877	1267.83
745592		36144		1144.89	1945.38
2.91719e+06		455.91		1380.57	4002.14
958647		2401.88		453.222	1189.38
745661		35743.6		1145	1865.45
3.0473e+06		447.439		1370.99	3730.4
957932		2401.45		448.93	1111.47
793701		4882.69		1133.95	1782.35
3.2057e+06		438.776		1388.17	3511.65
785622		5832.68		1131.7	1715.26
958999		2340.97		449.729	1046.01
806503		4183.2		1205.11	1730.32
958437		2345.17		452.234	988.891
3.09762e+06		442.398		1355.93	3267.05
814861		3786.8		1264.76	1737.44
957904		2356.08		444.521	927.512
3.02961e+06		443.117		1325.28	3045.29
814861		3786.8		1316.21	1741.62
958561		2349.4		436.602	871.294
2.79032e+06		450.946		1294.36	2842.37
850112		2933.28		1367.08	1749.95
958552		2349.39		434.534	825.757
2.7223e+06		454.256		1274.85	2668.06
874143		2588.97		1410.14	1754.72
959602		2325.29		428.557	780.658
2.61992e+06		457.588		1249.18	2503.07
900488		2248.11		1454.91	1765.04
963175		2206.68		433.393	750.284
2.55007e+06		465.278		1230.38	2358.88
927994		1993.67		1486.39	1765.51
957854		2350.88		432.591	717.792
2.40425e+06		474.606		1205.15	2220.8
2.42664e+06		472.038		1213.55	2127.64
958904		2314.59		429.48	686.161
916011		2114.59		1428.99	1680.19
2.46082e+06		468.649		1236.52	2059.2
960410		2269.41		434.808	665.821
914224		2151.77		1397.01	1623.09
2.60366e+06		457.463		1247.32	1987.72
958336		2314.56		433.753	641.665
853363		3134.07		1357.05	1560.52
3.70187e+06		400.384		1279.6	1945.96
956894		2365.01		436.938	624.058
763220		11690.5		1330.85	1513.98
5.19488e+06		367.769		1276.9	1876.63
958350		2318.25		436.176	604.585
743995		73652.9		1294.63	1459.45
2.58782e+07		319.296		1300	1839.76
961891		2196.66		439.707	591.274
744997		52033.1		1280.58	1428.92
